--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
298,Keston Hiura,27,LAA,AL,-0.6,10,27,27,1,4,0,0,0,1,0,1,0,10,.148,.148,.148,.296,-16,.110,-33,4,0,0,0,0,0,/4DH,,hiurake01
299,Porter Hodge,23,CHC,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hodgepo01
300,Nico Hoerner,27,CHC,NL,3.7,151,641,582,86,159,35,1,7,48,31,6,44,66,.273,.335,.373,.708,100,.327,105,217,8,12,0,3,1,*46/H,,hoernni01
301,Jackson Holliday*,20,BAL,AL,0.1,60,208,190,28,36,4,2,5,23,4,0,15,69,.189,.255,.311,.565,65,.265,70,59,1,2,0,1,0,4/H6D,,hollija01
302,Spencer Horwitz*,26,TOR,AL,1.2,97,381,328,46,87,19,0,12,40,0,0,42,70,.265,.357,.433,.790,126,.346,125,142,8,7,0,4,2,34DH,,horwisp01
303,Rhys Hoskins,31,MIL,NL,-0.2,131,517,449,59,96,14,0,26,82,3,0,53,149,.214,.303,.419,.722,99,.314,95,188,11,7,0,6,1,3D/H,,hoskirh01
304,Spencer Howard,27,CLE,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,howarsp01
305,Joe Hudson,33,NYM,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/2,,hudsojo03
306,Sam Huff,26,TEX,AL,0.0,3,4,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,-18,.172,0,0,0,0,0,0,0,/2H,,huffsa01
307,Cooper Hummel#,29,HOU,AL,-0.1,6,8,8,0,0,0,0,0,0,1,0,0,2,.000,.000,.000,.000,-100,.143,-42,0,1,0,0,0,0,/H7D,,hummeco01
308,Jacob Hurtubise*,26,CIN,NL,-0.1,29,68,54,7,10,1,1,0,4,2,0,6,18,.185,.297,.241,.538,50,.275,55,13,0,3,4,1,0,7/HD9,,hurtuja01
309,Andy Ibáñez,31,DET,AL,1.4,99,244,224,30,54,9,1,5,32,2,3,15,63,.241,.295,.357,.652,85,.289,86,80,2,3,0,2,0,H453/7D6,,ibanean01
310,Jose Iglesias,34,NYM,NL,3.1,85,291,270,39,91,16,1,4,26,6,2,12,39,.337,.381,.448,.830,136,.361,136,121,4,8,0,1,1,45/H6,,iglesjo01
311,Jonathan India,27,CIN,NL,1.7,151,637,533,84,132,28,2,15,58,13,2,80,125,.248,.357,.392,.750,105,.340,108,209,16,15,2,7,0,*4D/H,,indiajo01
312,Kyle Isbel*,27,KCR,AL,1.8,136,426,384,62,88,13,8,8,42,11,2,27,88,.229,.287,.367,.654,84,.296,82,141,4,5,8,2,0,*8H,,isbelky01
313,Alex Jackson,28,TBR,AL,-0.4,58,155,139,17,17,7,0,3,12,1,0,12,53,.122,.201,.237,.439,25,.213,29,33,2,2,1,1,0,2/H,,jacksal02
314,Travis Jankowski*,33,TEX,AL,0.3,104,207,190,19,38,5,0,1,12,11,1,12,44,.200,.266,.242,.508,49,.256,54,46,3,5,0,0,0,9H7D8,,jankotr01
315,Danny Jansen,29,2TM,AL,0.7,92,324,278,35,57,13,0,9,24,0,0,40,61,.205,.309,.349,.658,87,.302,91,97,4,3,0,3,0,2H/D,,janseda01
316,Kenley Jansen#,36,BOS,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,janseke01
317,Bryce Jarvis*,26,ARI,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,jarvibr01
318,Ryan Jeffers,27,MIN,AL,2.1,122,465,412,56,93,22,0,21,64,3,0,32,94,.226,.300,.432,.732,103,.322,103,178,9,14,1,6,0,2DH,,jeffery01
319,Eloy Jiménez,27,2TM,AL,-0.7,98,349,324,25,77,14,0,6,23,3,0,22,70,.238,.289,.336,.626,81,.282,80,109,13,2,0,1,1,DH/9,,jimenel02
320,Leo Jiménez,23,TOR,AL,0.9,63,210,179,18,41,11,0,4,19,0,0,12,59,.229,.329,.358,.686,98,.310,99,64,6,16,0,3,0,64/HD,,jimenle01
321,Connor Joe,31,PIT,NL,0.6,123,416,364,49,83,22,1,9,36,2,2,44,91,.228,.320,.368,.688,92,.306,92,134,7,6,0,2,1,39H/7D,,joeco01
322,Bryce Johnson#,28,SDP,NL,-0.3,47,73,63,9,13,2,0,0,4,1,1,7,12,.206,.286,.238,.524,50,.237,43,15,1,0,3,0,0,9H/78D,,johnsbr03
323,Daniel Johnson*,28,BAL,AL,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-127,0,0,0,0,0,0,/9H,,johnsda07
324,Greg Jones#,26,COL,NL,0.1,6,6,5,1,1,0,0,1,1,0,0,1,4,.200,.333,.800,1.133,193,.451,188,4,0,0,0,0,0,/9H,,jonesgr02
325,Jahmai Jones,26,NYY,AL,0.0,33,47,42,8,10,1,1,1,4,1,1,2,16,.238,.304,.381,.685,93,.293,89,16,0,2,1,0,0,H/9D745,,jonesja08
326,Nolan Jones*,26,COL,NL,-0.7,79,297,256,28,58,13,1,3,28,5,4,36,91,.227,.321,.320,.641,75,.289,73,82,7,1,1,3,2,7/DH,,jonesno01
327,Levi Jordan,28,CIN,NL,-0.2,7,11,10,1,1,1,0,0,1,0,0,0,3,.100,.091,.200,.291,-24,.113,-53,2,0,0,0,1,0,/7H94,,jordale01
328,Aaron Judge,32,NYY,AL,10.8,158,704,559,122,180,36,1,58,144,10,0,133,171,.322,.458,.701,1.159,223,.484,223,392,22,9,0,2,20,*8D/97,ASMVP-1SS,judgeaa01
329,Edouard Julien*,25,MIN,AL,-0.2,94,301,266,36,53,9,0,8,21,6,0,33,102,.199,.292,.323,.616,74,.288,76,86,2,2,0,0,0,4H/D3,,julieed01
330,Corey Julks,28,CHW,AL,-1.1,66,189,173,17,37,7,0,3,14,5,2,15,50,.214,.275,.306,.581,67,.261,64,53,6,0,0,1,0,97H/D8,,julksco01
331,Jace Jung*,23,DET,AL,-0.5,34,94,79,14,19,5,0,0,3,0,1,15,29,.241,.362,.304,.665,93,.304,97,24,3,0,0,0,0,5H/D4,,jungja01
332,Josh Jung,26,TEX,AL,0.6,46,188,178,19,47,5,1,7,16,4,0,8,48,.264,.298,.421,.719,105,.319,103,75,1,1,0,1,0,5/D,,jungjo01
333,Niko Kavadas*,25,LAA,AL,-0.2,30,106,93,11,17,2,0,4,8,1,0,11,41,.183,.283,.333,.616,74,.280,74,31,0,2,0,0,0,D/3H,,kavadni01
334,DaShawn Keirsey Jr.*,27,MIN,AL,0.0,6,14,13,1,2,0,0,1,1,0,0,0,1,.154,.214,.385,.599,64,.254,55,5,0,1,0,0,0,/87,,keirsda01
335,Colt Keith*,22,DET,AL,1.1,148,556,516,54,134,15,4,13,61,7,1,36,110,.260,.309,.380,.689,96,.308,95,196,4,2,0,2,2,*4DH,,keithco01
336,Jarred Kelenic*,24,ATL,NL,0.4,131,449,412,49,95,18,2,15,45,7,2,32,133,.231,.286,.393,.679,86,.301,86,162,5,1,1,3,1,*78H/9,,kelenja01
337,Carson Kelly,29,2TM,AL,0.5,91,313,281,32,67,9,1,9,37,0,0,25,55,.238,.313,.374,.687,96,.305,95,105,6,6,0,1,0,2/DH,,kellyca02
338,Tony Kemp*,32,BAL,AL,-0.2,5,10,9,1,0,0,0,0,0,0,0,1,1,.000,.100,.000,.100,-67,.069,-67,0,0,0,0,0,0,/4H7,,kempto01
339,Buddy Kennedy,25,2TM,2LG,0.2,14,26,21,3,4,1,0,1,6,1,0,4,7,.190,.308,.381,.689,94,.311,90,8,0,0,0,1,0,/H45D,,kennebu01
340,Max Kepler*,31,MIN,AL,1.0,105,399,368,43,93,21,1,8,42,1,0,22,80,.253,.302,.380,.682,91,.315,98,140,3,5,0,3,0,9H/D,,keplema01
341,Grae Kessinger,26,HOU,AL,-0.4,22,25,21,4,0,0,0,0,0,0,0,3,7,.000,.160,.000,.160,-48,.111,-42,0,1,1,0,0,0,/H546D13,,kessigr01
342,Kevin Kiermaier*,34,2TM,2LG,1.0,116,281,259,31,51,9,3,5,26,6,2,12,86,.197,.237,.313,.550,56,.253,56,81,4,2,7,1,0,*8H/9D,,kiermke01
343,Ha-Seong Kim,28,SDP,NL,2.6,121,470,403,60,94,16,3,11,47,22,5,58,77,.233,.330,.370,.700,96,.318,96,149,8,2,4,3,4,*6/H,,kimha01
344,Craig Kimbrel,36,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kimbrcr01
345,Isiah Kiner-Falefa,29,2TM,2LG,3.6,133,496,465,53,125,18,4,8,43,11,2,16,78,.269,.306,.376,.683,93,.308,93,175,12,10,3,2,0,456/H18,,kineris01
346,Bryan King,27,HOU,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kingbr02
347,John King*,29,STL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kingjo01
348,Tyler Kinley,33,COL,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kinlety01
349,Alex Kirilloff*,26,MIN,AL,-0.6,57,178,159,20,32,8,3,5,20,0,0,15,47,.201,.270,.384,.653,81,.287,79,61,5,1,0,3,0,7D3/H9,,kirilal01
350,Alejandro Kirk,25,TOR,AL,2.0,103,386,340,23,86,19,1,5,54,0,0,35,51,.253,.319,.359,.677,95,.303,94,122,11,2,0,9,1,2/HD,,kirkal01
351,Andrew Kittredge,34,STL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kittran01
352,Heston Kjerstad*,25,BAL,AL,0.4,39,114,99,8,25,2,0,4,14,1,0,10,33,.253,.351,.394,.745,118,.336,123,39,0,5,0,0,2,D7H/9,,kjershe01
353,Andrew Knapp#,32,SFG,NL,-0.1,3,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-3,.133,-25,1,0,0,0,0,0,/2,,knappan01
354,Andrew Knizner,29,TEX,AL,-0.9,35,93,90,5,15,1,0,1,9,0,0,1,22,.167,.183,.211,.394,14,.183,9,19,2,1,0,1,0,2/1D,,kniznan01
355,Grant Koch,27,PIT,NL,-0.1,3,8,7,1,0,0,0,0,0,0,0,1,6,.000,.125,.000,.125,-61,.086,-69,0,0,0,0,0,0,/2H,,kochgr01
356,Matt Koch*,33,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,kochma01
357,Michael Kopech,28,CHW,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kopecmi01
358,Ryan Kreidler,26,DET,AL,-0.5,35,65,59,9,7,0,0,1,2,5,3,6,19,.119,.200,.169,.369,7,.170,1,10,2,0,0,0,0,6/5H78D,,kreidry01
359,Steven Kwan*,26,CLE,AL,4.0,122,540,480,83,140,16,3,14,44,12,5,53,51,.292,.368,.425,.793,125,.352,128,204,5,5,2,0,0,*7/DH,ASGG,kwanst01
360,Peter Lambert,27,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lambepe01
361,Shea Langeliers,26,OAK,AL,2.9,137,534,482,58,108,18,2,29,80,4,2,41,145,.224,.288,.450,.739,111,.321,111,217,15,5,0,6,2,*2/HD,,langesh01
362,Wyatt Langford,22,TEX,AL,3.9,134,557,499,74,126,25,4,16,74,19,3,51,115,.253,.325,.415,.740,112,.329,110,207,6,4,0,3,3,*7D8,ROY-7,langfwy01
363,Trevor Larnach*,27,MIN,AL,1.3,112,400,355,59,92,17,0,15,52,4,1,40,89,.259,.338,.434,.771,116,.341,117,154,12,3,0,2,1,7D9H,,larnatr01
364,Jacob Latz,28,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,latzja01
365,Ramón Laureano,29,2TM,2LG,1.3,98,309,286,35,74,16,1,11,33,8,3,15,96,.259,.311,.437,.748,106,.337,114,125,5,7,0,1,0,97H8,,laurera01
366,Derek Law,33,WSN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lawde01
367,Justin Lawrence,29,COL,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lawreju01
368,Kyle Leahy#,27,STL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,leahyky01
369,Charles Leblanc,28,LAA,AL,0.1,11,28,21,6,4,0,0,2,6,0,0,7,9,.190,.393,.476,.869,145,.378,145,10,0,0,0,0,0,/543D,,leblach01
370,José Leclerc,30,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,leclejo01
371,Brooks Lee#,23,MIN,AL,-0.2,50,185,172,9,38,6,1,3,27,3,0,11,27,.221,.265,.320,.585,64,.256,53,55,6,0,0,2,2,654/HD,,leebr02
372,Jung Hoo Lee*,25,SFG,NL,0.1,37,158,145,15,38,4,0,2,8,2,3,10,13,.262,.310,.331,.641,85,.287,91,48,2,1,0,2,0,8,,leeju01
373,Korey Lee,25,CHW,AL,0.1,125,394,377,36,79,14,1,12,37,6,3,17,122,.210,.244,.347,.591,68,.264,68,131,12,0,0,0,0,*2H/D,,leeko01
374,DJ LeMahieu,35,NYY,AL,-1.6,67,228,201,19,41,5,0,2,26,0,1,19,35,.204,.269,.259,.527,51,.244,51,52,13,1,1,6,0,35/H,,lemahdj01
375,Pedro León,26,HOU,AL,-0.3,7,21,20,2,2,0,0,0,0,2,0,1,10,.100,.143,.100,.243,-28,.141,-38,2,2,0,0,0,0,/9H,,leonpe01
376,Royce Lewis,25,MIN,AL,0.7,82,325,292,40,68,16,0,16,47,0,0,28,74,.233,.295,.452,.747,107,.315,99,132,5,0,0,5,2,5D/H4,,lewisro02
377,Francisco Lindor#,30,NYM,NL,6.9,152,689,618,107,169,39,1,33,91,29,4,56,127,.273,.344,.500,.844,137,.373,141,309,7,12,0,3,0,*6/DH,MVP-2SS,lindofr01
378,Trey Lipscomb,24,WSN,NL,-0.1,61,211,190,20,38,3,0,1,10,11,2,16,40,.200,.268,.232,.500,45,.248,48,44,7,2,1,1,0,5/3H4D,,lipsctr01
379,Tyler Locklear,23,SEA,AL,-0.3,16,49,45,3,7,1,0,2,3,1,0,3,20,.156,.224,.311,.536,58,.241,55,14,3,1,0,0,0,3/H,,locklty01
380,Brandon Lockridge,27,SDP,NL,0.0,12,12,12,4,2,0,0,1,1,2,0,0,4,.167,.167,.417,.583,56,.275,42,5,0,0,0,0,0,/7H9D8,,lockrbr01
381,Nick Loftin,25,KCR,AL,0.2,56,171,148,15,28,4,0,1,14,1,0,19,24,.189,.282,.236,.519,49,.258,56,35,4,1,1,2,0,45H/3D71,,loftini01
382,Joey Loperfido*,25,2TM,AL,0.5,81,262,243,24,52,13,4,4,25,4,2,13,95,.214,.264,.350,.614,75,.275,74,85,3,4,1,1,0,789/H3D,,loperjo01
383,Jack López,31,LAA,AL,0.0,27,71,67,4,17,3,0,1,6,0,1,2,25,.254,.286,.343,.629,77,.289,87,23,2,1,1,0,0,4/6H9,,lopezja03
384,Jorge López,31,NYM,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lopezjo02
385,Nicky Lopez*,29,CHW,AL,0.2,124,445,398,40,96,12,3,1,21,5,7,37,67,.241,.312,.294,.606,76,.282,83,117,3,4,6,0,0,46/H,,lopezni01
386,Otto López,25,MIA,NL,2.6,117,434,403,49,109,23,1,6,39,20,4,25,75,.270,.313,.377,.690,87,.320,91,152,13,1,2,2,0,4/6H578,,lopezot01
387,Brandon Lowe*,29,TBR,AL,2.4,107,425,385,56,94,19,3,21,58,5,1,33,112,.244,.311,.473,.783,120,.339,120,182,7,5,0,2,2,4D3H,,lowebr01
388,Josh Lowe*,26,TBR,AL,0.7,106,387,353,37,85,19,2,10,34,25,1,32,123,.241,.302,.391,.693,97,.315,93,138,2,0,0,2,4,97/HD8,,lowejo01
389,Nathaniel Lowe*,28,TEX,AL,2.7,140,565,486,62,129,16,1,16,69,2,0,71,125,.265,.361,.401,.762,121,.342,122,195,9,4,0,4,1,*3/HD,,lowena01
390,Marco Luciano,22,SFG,NL,-0.4,27,81,76,10,16,5,1,0,3,0,1,5,28,.211,.259,.303,.562,61,.275,82,23,1,0,0,0,0,/46DH,,luciama01
391,Nathan Lukes*,29,TOR,AL,1.2,22,91,76,13,23,4,2,1,10,1,0,10,9,.303,.371,.447,.818,134,.355,130,34,1,0,2,3,0,7/98HD,,lukesna01
392,Gavin Lux*,26,LAD,NL,2.1,139,487,439,59,110,24,2,10,50,5,2,44,110,.251,.320,.383,.703,100,.314,103,168,8,2,0,2,0,*4H/6,,luxga01
393,Manny Machado,31,SDP,NL,3.1,152,643,593,77,163,30,0,29,105,11,2,45,124,.275,.325,.472,.797,120,.344,118,280,25,1,0,4,6,5D/H,MVP-16SS,machama01
394,Nick Madrigal,27,CHC,NL,-0.4,51,94,86,5,19,3,0,0,10,1,0,4,10,.221,.280,.256,.535,53,.246,50,22,2,3,1,0,0,54/HD,,madrini01
395,Bligh Madris*,28,DET,AL,0.2,21,75,67,8,18,3,0,1,5,0,0,6,20,.269,.324,.358,.683,95,.298,89,24,0,0,0,1,0,3/9H,,madribl01
396,Luke Maile,33,CIN,NL,-0.4,53,154,135,8,24,4,0,2,8,2,0,13,52,.178,.268,.252,.520,44,.250,43,34,4,4,1,1,0,2/1HD,,mailelu01
397,Martín Maldonado,37,CHW,AL,-1.3,48,147,135,9,16,3,0,4,11,0,0,8,51,.119,.174,.230,.403,15,.180,5,31,5,1,3,0,0,2,,maldoma01
398,Justyn-Henry Malloy,24,DET,AL,-0.4,71,230,202,18,41,7,1,8,21,1,1,23,85,.203,.291,.366,.658,86,.289,84,74,2,3,0,2,0,D7H/9,,malloju02
399,Joe Mantiply,33,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mantijo01
400,Kyle Manzardo*,23,CLE,AL,0.0,53,156,145,11,34,12,0,5,15,0,0,9,41,.234,.282,.421,.703,96,.307,96,61,3,1,0,1,0,DH/3,,manzaky01
401,Rafael Marchán#,25,PHI,NL,0.7,17,56,51,8,15,4,0,3,6,0,0,3,8,.294,.345,.549,.894,147,.379,147,28,1,1,1,0,0,2,,marchra01
402,Manuel Margot,29,MIN,AL,-0.9,129,343,315,37,75,17,1,4,31,5,0,21,54,.238,.289,.337,.626,76,.281,72,106,10,3,1,3,0,*79H8/D,,margoma01
403,Cade Marlowe*,27,SEA,AL,0.0,8,9,8,1,2,0,0,0,0,0,0,1,1,.250,.333,.250,.583,78,.275,82,2,1,0,0,0,0,/98HD,,marloca01
404,Brandon Marsh*,26,PHI,NL,3.1,135,476,418,55,104,17,3,16,60,19,3,50,154,.249,.328,.419,.747,109,.338,111,175,2,2,1,5,0,*78H/9,,marshbr02
405,Ketel Marte#,30,ARI,NL,6.8,136,583,504,93,147,23,2,36,95,7,1,65,106,.292,.372,.560,.932,155,.396,155,282,9,5,0,9,7,*4D/H6,ASMVP-3SS,marteke01
406,Noelvi Marté,22,CIN,NL,-1.8,66,242,229,24,48,9,0,4,18,9,3,9,75,.210,.248,.301,.549,49,.244,40,69,1,3,0,1,0,5D/H4,,marteno01
407,Starling Marte,35,NYM,NL,0.7,94,370,335,46,90,13,3,7,40,16,1,27,81,.269,.327,.388,.715,103,.328,107,130,8,3,3,2,1,9/DH,,martest01
408,Austin Martin,25,MIN,AL,-1.0,93,257,233,41,59,18,1,1,16,7,3,20,47,.253,.318,.352,.670,89,.299,87,82,4,2,2,0,0,78H4/D,,martiau01
409,Chris Martin,38,BOS,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,martich02
410,Ángel Martínez#,22,CLE,AL,0.1,43,169,151,16,35,7,0,3,11,3,1,15,33,.232,.298,.338,.635,80,.286,80,51,2,0,1,2,0,87/9H5D4,,martian02
411,J.D. Martinez,36,NYM,NL,0.5,120,495,434,46,102,24,1,16,69,0,0,49,141,.235,.320,.406,.725,105,.321,108,176,17,6,0,2,0,*D/H,,martijd02
412,J.P. Martínez*,28,ATL,NL,0.0,7,10,10,2,2,1,0,0,0,1,0,0,4,.200,.200,.300,.500,37,.328,89,3,0,0,0,0,0,/H798D,,martijp01
413,Justin Martínez,22,ARI,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,martiju01
414,Orelvis Martínez,22,TOR,AL,0.0,1,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,93,.298,91,1,0,0,0,0,0,/4,,martior01
415,Nick Martini*,34,CIN,NL,-0.4,52,163,146,23,31,4,2,5,24,1,3,9,38,.212,.272,.370,.641,73,.293,82,54,1,4,0,3,0,D9/7H,,martini02
416,Michael Massey*,26,KCR,AL,1.6,100,356,332,45,86,17,2,14,45,1,0,15,56,.259,.294,.449,.743,106,.328,108,149,9,3,2,4,1,4HD,,massemi02
417,Miles Mastrobuoni*,28,CHC,NL,-0.2,50,106,98,9,19,3,0,0,4,2,0,7,17,.194,.245,.224,.470,34,.220,29,22,1,0,0,1,0,H546/97D,,mastrmi01
418,Jorge Mateo,29,BAL,AL,0.9,68,208,192,30,44,14,2,5,18,13,2,10,48,.229,.267,.401,.668,92,.294,87,77,3,1,2,3,0,4/6H8D,,mateojo01
419,Nick Maton*,27,BAL,AL,-0.1,5,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-116,0,0,0,0,0,0,/5H4D,,matonni01
420,Luis Matos,22,SFG,NL,-0.2,45,156,150,14,32,5,0,5,25,0,0,5,24,.213,.237,.347,.584,65,.269,73,52,5,0,0,1,1,98/H7D,,matoslu02
421,Coby Mayo,22,BAL,AL,-0.7,17,46,41,4,4,0,0,0,0,0,0,4,22,.098,.196,.098,.293,-10,.153,-7,4,1,1,0,0,0,5/H3,,mayoco01
422,James McArthur,27,KCR,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mcartja01
423,James McCann,34,BAL,AL,0.8,65,233,214,27,50,9,0,8,31,1,0,13,56,.234,.279,.388,.667,93,.293,93,83,3,2,0,4,0,2/1,,mccanja02
424,Kyle McCann*,26,OAK,AL,0.2,54,157,140,13,33,4,0,5,15,0,0,16,59,.236,.318,.371,.690,101,.305,100,52,2,1,0,0,1,2/HD,,mccanky01
425,Jake McCarthy*,26,ARI,NL,1.7,142,495,442,66,126,13,7,8,56,25,6,31,78,.285,.349,.400,.749,109,.335,107,177,4,14,5,3,1,*987H/D,,mccarja02
426,Chas McCormick,29,HOU,AL,-0.6,94,267,242,32,51,6,1,5,27,8,2,17,72,.211,.271,.306,.576,67,.274,71,74,3,4,1,3,0,798/H,,mccorch01
427,Mason McCoy,29,SDP,NL,-0.1,19,57,49,7,10,2,0,0,3,1,0,5,19,.204,.278,.245,.523,49,.240,38,12,2,0,3,0,0,6,,mccoyma01
428,Grant McCray*,23,SFG,NL,0.0,37,130,124,13,25,3,2,5,10,5,0,6,56,.202,.238,.379,.617,74,.285,78,47,3,0,0,0,0,8,,mccragr01
429,Andrew McCutchen,37,PIT,NL,0.8,120,515,448,66,104,18,1,20,50,3,2,58,133,.232,.328,.411,.739,105,.332,110,184,9,7,0,2,1,*D/9H,,mccutan01
430,Scott McGough,34,ARI,NL,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-136,0,0,0,0,0,0,1,,mcgousc01
431,Reese McGuire*,29,BOS,AL,0.1,53,158,139,10,29,3,0,3,18,3,0,13,39,.209,.280,.295,.575,61,.269,60,41,4,2,1,3,0,2/HD,,mcguire01
432,Ryan McKenna,27,2TM,2LG,0.1,13,15,14,4,3,0,0,2,2,1,1,1,5,.214,.267,.643,.910,153,.354,147,9,0,0,0,0,0,/9H78,,mckenry01
433,Billy McKinney*,29,PIT,NL,0.0,10,28,25,4,5,1,0,0,2,0,0,2,13,.200,.286,.240,.526,49,.247,48,6,1,1,0,0,0,/79H8,,mckinbi01
434,Zach McKinstry*,29,DET,AL,0.8,118,325,297,32,64,14,5,4,23,16,0,24,69,.215,.277,.337,.614,74,.288,74,100,3,2,0,2,0,65H479/1D,,mckinza01
435,Ryan McMahon*,29,COL,NL,2.5,153,645,567,68,137,28,0,20,65,4,6,69,185,.242,.325,.397,.722,94,.311,90,225,9,3,0,4,4,*5/DH,AS,mcmahry01
436,Jeff McNeil*,32,NYM,NL,1.6,129,472,424,57,101,26,0,12,44,5,1,35,68,.238,.308,.384,.692,96,.308,98,163,6,9,1,3,1,*497/H,,mcneije01
437,Curtis Mead,23,TBR,AL,-0.5,38,132,122,10,29,3,0,1,7,2,0,6,30,.238,.282,.287,.569,64,.259,61,35,2,2,0,1,0,45/DH3,,meadcu01
438,Parker Meadows*,24,DET,AL,2.2,82,298,270,39,66,12,6,9,28,9,4,25,76,.244,.310,.433,.743,109,.324,108,117,0,1,1,1,0,8/H,,meadopa01
439,Nick Mears,27,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mearsni01
440,Trevor Megill*,30,MIL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,megiltr01
441,MJ Melendez*,25,KCR,AL,-0.9,135,451,412,44,85,23,3,17,44,4,4,35,113,.206,.273,.400,.674,88,.290,83,165,3,3,0,0,1,*7H/D93,,melenmj01
442,Danny Mendick,30,CHW,AL,-0.3,47,141,132,13,26,7,0,3,8,6,0,6,35,.197,.243,.318,.561,60,.255,53,42,3,2,1,0,0,54H/1D,,mendida01
443,Joey Meneses,32,WSN,NL,-0.5,76,313,281,19,65,11,0,3,42,2,0,21,63,.231,.291,.302,.593,71,.280,76,85,9,5,0,6,1,3D/H,,menesjo01
444,Whit Merrifield,35,2TM,NL,0.3,95,335,293,44,65,9,3,4,15,17,3,35,52,.222,.311,.314,.625,76,.307,87,92,7,3,4,0,0,475H/D,,merriwh01
445,Jackson Merrill*,21,SDP,NL,4.4,156,593,554,77,162,31,6,24,90,16,3,29,101,.292,.326,.500,.826,127,.357,126,277,2,1,4,5,1,*8/H,ASMVP-9ROY-2SS,merrija01
446,Julian Merryweather,32,CHC,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,merryju01
447,Matt Mervis*,26,CHC,NL,-0.4,9,28,26,1,3,1,0,0,3,0,0,1,8,.115,.148,.154,.302,-14,.138,-31,4,0,0,0,0,0,/D13H,,mervima01
448,Jake Meyers,28,HOU,AL,1.7,148,513,461,51,101,20,3,13,61,11,3,35,117,.219,.286,.360,.646,86,.288,83,166,17,10,3,4,0,*8H/7D,,meyerja02
449,Drew Millas#,26,WSN,NL,0.4,20,62,57,7,14,1,0,1,1,4,0,5,16,.246,.306,.316,.622,79,.302,82,18,1,0,0,0,0,2/HD,,milladr01
