--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
304,Kyle Farnsworth,30,NYY,AL,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,farnsky01
305,Sal Fasano,34,2TM,2LG,-0.3,78,206,189,12,41,12,0,5,15,0,1,7,61,.217,.267,.360,.627,57,.278,48,68,5,6,4,0,0,2/HD,,fasansa01
306,Jeff Fassero*,43,SFG,NL,0.1,10,5,4,2,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,29,.430,173,1,0,0,1,0,0,1,,fasseje01
307,Scott Feldman*,23,TEX,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,feldmsc01
308,Pedro Feliciano*,29,NYM,NL,0.0,61,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-141,0,0,0,0,0,0,1,,felicpe01
309,Pedro Feliz,31,SFG,NL,1.8,160,644,603,75,147,35,5,22,98,1,1,33,112,.244,.281,.428,.709,79,.312,76,258,18,1,1,6,4,*5/76,,felizpe01
310,Jared Fernández,34,MIL,NL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,fernaja01
311,Robert Fick*,32,WSN,NL,-0.5,60,141,128,14,34,4,0,2,9,1,1,10,24,.266,.324,.344,.667,77,.297,73,44,4,1,2,0,1,2H3/9,,fickro01
312,Nate Field,30,COL,NL,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,fieldna01
313,Prince Fielder*,22,MIL,NL,-0.7,157,648,569,82,154,35,1,28,81,7,2,59,125,.271,.347,.483,.831,110,.362,110,275,17,12,0,8,5,*3/HD,ROY-7,fieldpr01
314,Josh Fields,23,CHW,AL,0.3,11,25,20,4,3,2,0,1,2,0,0,5,8,.150,.320,.400,.720,82,.320,79,8,0,0,0,0,0,/5HD7,,fieldjo02
315,Chone Figgins#,28,LAA,AL,1.2,155,683,604,93,161,23,8,9,62,52,16,65,100,.267,.336,.376,.712,85,.331,86,227,6,2,5,7,1,*857/49DH6,,figgich01
316,Luis Figueroa#,32,TOR,AL,-0.3,8,9,9,1,1,1,0,0,0,0,0,0,2,.111,.111,.222,.333,-17,.138,-47,2,0,0,0,0,0,/46H,,figuelu01
317,Steve Finley*,41,SFG,NL,1.1,139,481,426,66,105,21,12,6,40,7,0,46,55,.246,.320,.394,.714,83,.322,80,168,6,2,3,4,2,*8H,,finlest01
318,Jeff Fiorentino*,23,BAL,AL,0.2,19,50,39,8,10,2,0,0,7,1,0,7,3,.256,.375,.308,.683,81,.366,113,12,1,1,2,1,0,7/HD89,,fioreje01
319,Randy Flores*,30,STL,NL,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,florera01
320,Ron Flores*,26,OAK,AL,0.0,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,florero01
321,Cliff Floyd*,33,NYM,NL,-0.4,97,376,332,45,81,19,1,11,44,6,0,29,58,.244,.324,.407,.731,88,.325,84,135,5,12,0,3,3,7/H,,floydcl01
322,Gavin Floyd,23,PHI,NL,-0.3,11,23,23,0,1,0,0,0,0,0,0,0,12,.043,.043,.043,.087,-78,.035,-125,1,0,0,0,0,0,1,,floydga01
323,Josh Fogg,29,COL,NL,-0.1,32,70,51,5,5,1,0,0,2,0,0,3,20,.098,.164,.118,.281,-28,.172,-67,6,0,1,15,0,0,1/H,,foggjo01
324,Lew Ford,29,MIN,AL,0.1,104,255,234,40,53,6,1,4,18,9,1,16,43,.226,.287,.312,.599,57,.280,52,73,5,4,1,0,0,7H98/D,,fordle01
325,Bartolomé Fortunato,31,NYM,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,fortuba01
326,Casey Fossum*,28,TBD,AL,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-140,0,0,0,0,0,0,1,,fossuca01
327,Keith Foulke,33,BOS,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,foulkke01
328,Jeff Francis*,25,COL,NL,0.1,31,80,61,3,7,0,0,0,6,0,0,8,20,.115,.211,.115,.326,-15,.194,-31,7,0,0,9,2,0,1,,francje01
329,Julio Franco,47,NYM,NL,0.0,95,179,165,14,45,10,0,2,26,6,1,13,49,.273,.330,.370,.699,81,.314,76,61,11,1,0,0,2,H3/5D,,francju01
330,Jeff Francoeur,22,ATL,NL,0.6,162,686,651,83,169,24,6,29,103,1,6,23,132,.260,.293,.449,.742,87,.321,85,292,15,9,0,3,6,*9/8,,francje02
331,Kevin Frandsen,24,SFG,NL,-0.3,41,102,93,12,20,4,0,2,7,0,1,3,14,.215,.284,.323,.607,56,.269,49,30,3,6,0,0,0,4H/6,,frandke01
332,Ryan Franklin,33,2TM,NL,-0.1,61,4,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-154,0,0,0,0,0,0,1,,frankry01
333,Wayne Franklin*,32,ATL,NL,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,frankwa01
334,Jason Frasor,28,TOR,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,frasoja01
335,Ryan Freel,30,CIN,NL,2.7,132,523,454,67,123,30,2,8,27,37,11,57,98,.271,.363,.399,.762,93,.352,96,181,5,9,3,0,0,89H457,,freelry01
336,Choo Freeman,26,COL,NL,-1.2,88,191,173,24,41,6,3,2,18,5,6,14,42,.237,.298,.341,.639,58,.287,56,59,1,1,3,0,2,H8/79,,freemch01
337,Emiliano Fruto,22,SEA,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,frutoem01
338,Brian Fuentes*,30,COL,NL,0.0,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,fuentbr01
339,Aaron Fultz*,32,PHI,NL,0.0,62,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-149,0,0,0,0,0,0,1,,fultzaa01
340,Rafael Furcal#,28,LAD,NL,4.4,159,736,654,113,196,32,9,15,63,37,13,73,98,.300,.369,.445,.814,107,.364,110,291,7,1,5,3,3,*6/H,MVP-14,furcara02
341,Eric Gagné,30,LAD,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,gagneer01
342,John Gall,28,STL,NL,-0.1,8,12,12,1,3,0,0,0,1,0,0,0,5,.250,.250,.250,.500,30,.219,11,3,0,0,0,0,0,/H73,,galljo01
343,Mike Gallo*,29,HOU,NL,0.0,23,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,gallomi01
344,Freddy García,29,CHW,AL,0.0,2,6,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,3,.182,-42,1,0,0,1,0,0,1,,garcifr03
345,José García,21,FLA,NL,0.0,5,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,165,.407,150,1,0,0,0,0,0,/1,,garcijo01
346,Nomar Garciaparra,32,LAD,NL,2.5,122,523,469,82,142,31,2,20,93,3,0,42,30,.303,.367,.505,.872,120,.375,118,237,15,8,0,4,9,*3/H,ASMVP-13,garcino01
347,Ryan Garko,25,CLE,AL,0.7,50,209,185,28,54,12,0,7,45,0,0,14,37,.292,.359,.470,.829,114,.362,113,87,5,7,0,3,0,3/HD,,garkory01
348,Jon Garland,26,CHW,AL,0.1,2,7,5,2,1,0,0,1,2,0,0,0,3,.200,.200,.800,1.000,138,.391,139,4,0,0,2,0,0,1,,garlajo01
349,Joey Gathright*,25,2TM,AL,0.4,134,445,383,59,91,12,3,1,41,22,9,42,75,.238,.321,.292,.614,61,.293,62,112,3,7,9,4,0,*8/HD,,gathrjo01
350,Chad Gaudin,23,OAK,AL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gaudich01
351,Geoff Geary,29,PHI,NL,0.1,77,6,5,2,1,1,0,0,1,0,0,1,3,.200,.333,.400,.733,84,.325,81,2,0,0,0,0,0,1,,gearyge01
352,Esteban Germán,28,KCR,AL,1.2,106,331,279,44,91,18,5,3,34,7,3,40,49,.326,.422,.459,.880,128,.407,143,128,8,6,6,0,0,H4D578/36,,germaes01
353,Franklyn Germán,26,FLA,NL,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,germafr01
354,Justin Germano,23,CIN,NL,0.0,2,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-279,0,0,0,1,0,0,/1,,germaju01
355,Jason Giambi*,35,NYY,AL,2.9,139,579,446,92,113,25,0,37,113,2,0,110,106,.253,.413,.558,.971,148,.415,149,249,10,16,0,7,12,D3/H,MVP-14,giambja01
356,Jay Gibbons*,29,BAL,AL,0.4,90,378,343,34,95,23,0,13,46,0,0,32,48,.277,.341,.458,.799,106,.352,106,157,12,2,0,1,2,D9/H,,gibboja01
357,Brian Giles*,35,SDP,NL,3.3,158,717,604,87,159,37,1,14,83,9,4,104,60,.263,.374,.397,.771,107,.350,113,240,18,5,0,4,6,*9,,gilesbr02
358,Marcus Giles,28,ATL,NL,0.7,141,626,550,87,144,32,2,11,60,10,5,62,105,.262,.341,.387,.729,87,.333,91,213,12,6,5,3,0,*4/H,,gilesma01
359,Héctor Giménez#,23,HOU,NL,,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,/H,,gimenhe01
360,Troy Glaus,29,TOR,AL,4.3,153,634,540,105,136,27,0,38,104,3,2,86,134,.252,.355,.513,.868,122,.372,119,277,25,3,0,5,6,*5/6HD,ASMVP-30,glaustr01
361,Tom Glavine*,40,NYM,NL,0.4,30,70,53,6,9,1,0,0,2,0,0,7,18,.170,.267,.189,.455,21,.236,12,10,2,0,10,0,0,1,AS,glavito02
362,Ross Gload*,30,CHW,AL,-0.1,77,167,156,22,51,8,2,3,18,6,0,6,15,.327,.354,.462,.815,106,.378,114,72,3,1,3,1,0,3H9/7D,,gloadro01
363,Jimmy Gobble*,24,KCR,AL,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,,gobblji01
364,Jonny Gomes,25,TBD,AL,-0.2,117,461,385,53,83,21,1,20,59,1,5,61,116,.216,.325,.431,.757,95,.328,93,166,10,6,0,9,2,D/9H,,gomesjo01
365,Alexis Gómez*,27,DET,AL,0.3,62,111,103,17,28,5,2,1,6,4,0,6,21,.272,.318,.388,.707,82,.327,81,40,1,1,1,0,0,79H/D,,gomezal01
366,Chris Gomez,35,BAL,AL,0.6,55,142,132,14,45,7,0,2,17,1,2,7,11,.341,.387,.439,.827,115,.372,124,58,7,3,0,0,1,34/65HD,,gomezch02
367,Adrián González*,24,SDP,NL,3.0,156,631,570,83,173,38,1,24,82,0,1,52,113,.304,.362,.500,.862,127,.372,129,285,24,3,1,5,9,*3/H,,gonzaad01
368,Alex Gonzalez,33,PHI,NL,-0.5,20,38,36,4,4,0,0,0,1,0,0,2,10,.111,.158,.111,.269,-30,.181,-22,4,3,0,0,0,0,H/3657,,gonzaal01
369,Álex González,29,BOS,AL,1.2,111,429,388,48,99,24,2,9,50,1,0,22,67,.255,.299,.397,.695,75,.315,73,154,6,5,7,7,1,*6,,gonzaal02
370,Édgar González,23,ARI,NL,-0.1,10,13,13,0,1,0,0,0,0,0,0,0,4,.077,.077,.077,.154,-61,.070,-101,1,0,0,0,0,0,1,,gonzaed01
371,Enrique González,23,ARI,NL,0.3,22,35,32,3,9,1,0,0,3,0,0,0,8,.281,.281,.313,.594,50,.291,52,10,1,0,3,0,0,1/H,,gonzaen01
372,Geremi González,31,2TM,NL,-0.1,22,11,8,1,0,0,0,0,0,0,0,1,2,.000,.111,.000,.111,-68,.079,-115,0,0,0,2,0,0,1,,gonzaje01
373,Luis Gonzalez*,38,ARI,NL,1.0,153,668,586,93,159,52,2,15,73,0,1,69,58,.271,.352,.444,.795,99,.349,98,260,14,7,0,6,10,*7/HD,,gonzalu01
374,Luis González,27,COL,NL,-0.6,61,158,149,7,36,9,1,2,14,1,1,4,27,.242,.269,.356,.625,53,.281,46,53,3,2,2,1,0,4H/3957,,gonzalu02
375,Mike González,28,PIT,NL,0.0,51,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,gonzami02
376,Wiki González,32,WSN,NL,-0.4,12,38,35,3,8,0,0,0,2,0,0,2,5,.229,.263,.229,.492,32,.226,21,8,0,0,0,1,0,2/H,,gonzawi01
377,Tom Gordon,38,PHI,NL,0.0,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,gordoto01
378,Tom Gorzelanny,23,PIT,NL,-0.2,11,21,19,0,0,0,0,0,1,0,0,1,11,.000,.050,.000,.050,-85,.036,-128,0,0,0,1,0,0,1,,gorzeto01
379,Mike Gosling*,25,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,goslimi01
380,John Grabow*,27,PIT,NL,0.0,68,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,grabojo02
381,Tony Graffanino,34,2TM,2LG,3.0,129,511,456,68,125,33,3,7,59,5,4,45,68,.274,.345,.406,.751,92,.342,98,185,10,5,4,1,1,4536/HD,,graffto01
382,Curtis Granderson*,25,DET,AL,3.3,159,679,596,90,155,31,9,19,68,8,5,66,174,.260,.335,.438,.773,98,.342,98,261,4,4,7,6,0,*8/H,,grandcu01
383,Andy Green,28,ARI,NL,-0.1,73,102,86,15,16,4,0,1,6,1,0,13,20,.186,.293,.267,.560,43,.300,60,23,0,0,3,0,0,H/5746D,,greenan01
384,Nick Green,27,2TM,AL,-0.2,63,127,114,12,21,5,0,2,4,1,4,11,40,.184,.262,.281,.543,41,.233,30,32,2,1,1,0,0,465/HD39,,greenni01
385,Sean Green,27,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,greense01
386,Shawn Green*,33,2TM,NL,-0.9,149,588,530,73,147,31,3,15,66,4,4,45,82,.277,.344,.432,.776,95,.340,94,229,17,10,0,3,5,*93/HD,,greensh01
387,Khalil Greene,26,SDP,NL,2.6,121,460,412,56,101,26,2,15,55,5,1,39,87,.245,.320,.427,.747,97,.335,101,176,15,7,0,2,0,*6/H,,greenkh01
388,Todd Greene,35,SFG,NL,0.3,61,170,159,16,46,12,2,2,17,0,0,10,45,.289,.335,.428,.763,94,.334,91,68,0,1,0,0,3,2H/3D,,greento02
389,Kevin Gregg,28,LAA,AL,0.0,3,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-143,0,0,0,0,0,0,1,,greggke01
390,Ken Griffey Jr.*,36,CIN,NL,-0.1,109,472,428,62,108,19,0,27,72,0,0,39,78,.252,.316,.486,.802,99,.342,93,208,13,2,0,3,6,8/HD,,griffke02
391,Jason Grilli,29,DET,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,grillja01
392,Jason Grimsley,38,ARI,NL,-0.1,19,4,4,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-149,0,0,0,0,0,0,1,,grimsja01
393,Gabe Gross*,26,MIL,NL,2.2,117,252,208,42,57,15,0,9,38,1,0,36,60,.274,.382,.476,.857,118,.371,116,99,3,2,3,3,3,H87/9,,grossga01
394,Mark Grudzielanek,36,KCR,AL,3.2,134,586,548,85,163,32,4,7,52,3,2,28,69,.297,.331,.409,.740,90,.325,85,224,12,2,3,5,4,*4/6H,GG,grudzma01
395,Kevin Gryboski,32,WSN,NL,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,gryboke01
396,Eddie Guardado,35,2TM,2LG,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,guarded01
397,Vladimir Guerrero,31,LAA,AL,3.8,156,665,607,92,200,34,1,33,116,15,5,50,68,.329,.382,.552,.934,138,.390,132,335,16,4,0,4,25,*9D,ASMVP-9SS,guerrvl01
398,Matt Guerrier,27,MIN,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,guerrma02
399,Aaron Guiel*,33,2TM,AL,0.5,63,151,132,25,32,6,0,7,18,2,1,14,31,.242,.338,.447,.785,101,.356,107,59,3,5,0,0,0,9H3/78D,,guielaa01
400,Carlos Guillén#,30,DET,AL,6.0,153,622,543,100,174,41,5,19,85,20,9,71,87,.320,.400,.519,.920,136,.405,143,282,16,4,0,4,10,*6/3DH,MVP-10,guillca01
401,José Guillén,30,WSN,NL,-0.9,69,268,241,28,52,15,1,9,40,1,0,15,48,.216,.276,.398,.674,75,.285,62,96,8,7,0,5,4,9/H,,guilljo01
402,Franklin Gutierrez,23,CLE,AL,0.5,43,141,136,21,37,9,0,1,8,0,0,3,28,.272,.288,.360,.648,68,.289,61,49,4,0,2,0,0,97/8H,,gutiefr01
403,Ángel Guzmán,24,CHC,NL,0.0,15,16,12,0,2,1,0,0,2,0,0,0,4,.167,.167,.250,.417,4,.171,-69,3,1,0,4,0,0,1,,guzmaan01
404,Freddy Guzmán#,25,TEX,AL,0.0,9,9,7,1,2,0,0,0,0,0,0,1,1,.286,.444,.286,.730,95,.354,105,2,0,1,0,0,0,/H879D,,guzmafr01
405,Joel Guzmán,21,LAD,NL,-0.2,8,23,19,2,4,0,0,0,3,0,0,3,2,.211,.348,.211,.558,48,.278,51,4,3,1,0,0,0,/537H,,guzmajo03
406,Tony Gwynn*,23,MIL,NL,-0.6,32,80,77,5,20,2,1,0,4,3,1,2,15,.260,.275,.312,.587,50,.271,44,24,2,0,0,1,0,8H,,gwynnto02
407,Travis Hafner*,29,CLE,AL,5.9,129,564,454,100,140,31,1,42,117,0,0,100,111,.308,.439,.659,1.097,181,.453,180,299,10,7,0,2,16,*D/3H,MVP-8,hafnetr01
408,Jerry Hairston,30,2TM,2LG,-0.5,101,192,170,25,35,6,1,0,10,5,2,13,34,.206,.270,.253,.523,36,.262,35,43,5,2,7,0,2,7H489/6D35,,hairsje02
409,Scott Hairston,26,ARI,NL,0.3,9,16,15,2,6,2,0,0,2,0,0,1,5,.400,.438,.533,.971,143,.471,184,8,1,0,0,0,0,/7H,,hairssc01
410,Bill Hall,26,MIL,NL,5.8,148,608,537,101,145,39,4,35,85,8,9,63,162,.270,.345,.553,.899,125,.380,126,297,12,1,3,4,6,*65/8H4,,hallbi03
411,Toby Hall,30,2TM,2LG,-0.7,85,294,278,17,72,17,0,8,31,0,2,10,22,.259,.286,.406,.692,77,.292,65,113,10,2,0,4,4,2/HD5,,hallto02
412,Roy Halladay,29,TOR,AL,0.0,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-143,0,0,0,0,0,0,1,ASCYA-3,hallaro01
413,Brad Halsey*,25,OAK,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,halsebr01
414,Cole Hamels*,22,PHI,NL,0.0,22,53,44,4,5,0,0,0,3,0,0,6,24,.114,.216,.114,.329,-13,.172,-32,5,1,0,2,1,0,1,,hamelco01
415,Robby Hammock,29,ARI,NL,0.1,1,2,2,1,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500,265,.620,292,2,0,0,0,0,0,/3H,,hammoro01
416,Chris Hammond*,40,CIN,NL,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hammoch01
417,Justin Hampson*,26,COL,NL,0.0,5,5,3,2,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,-30,.178,-59,0,0,0,1,0,0,/1,,hampsju01
418,Tim Hamulack,29,LAD,NL,0.0,33,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,1,,hamulti01
419,Josh Hancock,28,STL,NL,-0.1,60,8,6,0,0,0,0,0,0,0,0,1,6,.000,.143,.000,.143,-58,.102,-96,0,0,0,1,0,0,1,,hancojo01
420,Jack Hannahan*,26,DET,AL,-0.2,3,10,9,0,0,0,0,0,0,0,0,1,1,.000,.100,.000,.100,-71,.072,-93,0,0,0,0,0,0,/3DH,,hannaja01
421,Craig Hansen,22,BOS,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hansecr01
422,Aaron Harang,28,CIN,NL,-0.3,34,81,74,1,8,0,0,0,2,0,0,1,35,.108,.132,.108,.240,-38,.137,-62,8,1,1,5,0,0,1,,haranaa01
423,J.J. Hardy,23,MIL,NL,0.8,35,139,128,13,31,5,0,5,14,1,1,10,23,.242,.295,.398,.693,75,.312,77,51,4,0,0,1,0,6/H,,hardyjj01
424,Dan Haren,25,OAK,AL,-0.1,3,7,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,harenda01
425,Brandon Harper,30,WSN,NL,0.2,18,47,41,6,12,3,0,2,6,0,0,4,4,.293,.362,.512,.874,127,.372,125,21,1,1,0,1,0,2/H,,harpebr02
426,Travis Harper*,30,TBD,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,harpetr01
427,Brendan Harris,25,2TM,NL,-0.1,25,47,42,5,10,2,0,1,3,0,0,4,7,.238,.319,.357,.676,77,.304,74,15,2,1,0,0,0,H/465,,harribr01
428,Willie Harris*,28,BOS,AL,-0.5,47,52,45,17,7,2,0,0,1,6,3,4,11,.156,.250,.200,.450,17,.216,6,9,0,2,0,1,0,8H7/49,,harriwi02
429,Corey Hart,24,MIL,NL,-0.4,87,256,237,32,67,13,2,9,33,5,8,17,58,.283,.328,.468,.796,101,.336,100,111,7,0,0,2,1,9H7/83,,hartco01
430,Chad Harville,29,TBD,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,harvich01
431,Scott Hatteberg*,36,CIN,NL,1.8,141,539,456,62,132,28,0,13,51,2,2,74,41,.289,.389,.436,.826,109,.368,112,199,13,3,2,4,3,*3H,,hattesc01
432,John Hattig#,26,TOR,AL,0.3,13,29,24,2,8,1,0,0,3,0,0,5,8,.333,.448,.375,.823,117,.379,124,9,1,0,0,0,0,5/H,,hattijo01
433,LaTroy Hawkins,33,BAL,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hawkila01
434,Brad Hawpe*,27,COL,NL,2.9,150,575,499,67,146,33,6,22,84,5,5,74,123,.293,.383,.515,.898,120,.383,120,257,8,0,0,2,11,*9H,,hawpebr01
435,Aaron Heilman,27,NYM,NL,0.0,71,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,heilmaa01
436,Chris Heintz,31,MIN,AL,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,/2H,,heintch01
437,Rick Helling,35,MIL,NL,0.0,18,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-143,0,0,0,0,0,0,1,,helliri01
438,Wes Helms,30,FLA,NL,1.7,140,278,240,30,79,19,5,10,47,0,4,21,55,.329,.390,.575,.965,149,.405,154,138,7,6,6,5,1,3H5/7,,helmswe01
439,Todd Helton*,32,COL,NL,2.3,145,649,546,94,165,40,5,15,81,3,2,91,64,.302,.404,.476,.880,117,.386,121,260,10,6,0,6,15,*3,,heltoto01
440,Ben Hendrickson,25,MIL,NL,0.0,4,4,3,0,0,0,0,0,0,0,0,1,3,.000,.250,.000,.250,-27,.178,-18,0,0,0,0,0,0,/1,,hendrbe01
441,Mark Hendrickson*,32,LAD,NL,-0.2,17,23,19,1,0,0,0,0,0,0,0,2,14,.000,.095,.000,.095,-72,.068,-116,0,0,0,2,0,0,1,,hendrma01
442,Brad Hennessey,26,SFG,NL,0.1,35,30,27,1,6,1,0,0,0,0,0,0,9,.222,.222,.259,.481,23,.210,-7,7,0,0,3,0,0,1/H,,hennebr01
443,Clay Hensley,26,SDP,NL,-0.2,36,56,48,2,4,1,0,0,2,0,0,3,28,.083,.137,.104,.241,-34,.119,-65,5,0,0,5,0,0,1/H,,henslcl01
444,Matt Herges*,36,FLA,NL,0.0,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hergema01
445,Jeremy Hermida*,22,FLA,NL,-0.6,99,348,307,37,77,19,1,5,28,4,1,33,70,.251,.332,.368,.700,84,.314,81,113,6,5,2,1,3,9H/8,,hermije01
446,Anderson Hernández#,23,NYM,NL,-0.5,25,67,66,4,10,1,1,1,3,0,0,1,12,.152,.164,.242,.407,4,.186,-11,16,3,0,0,0,0,46/H,,hernaan01
447,Félix Hernández,20,SEA,AL,-0.1,2,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-202,0,0,0,1,0,0,1,,hernafe02
448,José Hernández,36,2TM,NL,0.2,85,166,152,12,40,4,1,3,19,0,0,12,40,.263,.317,.362,.679,75,.308,73,55,4,0,2,0,0,H356/947,,hernajo01
449,Liván Hernández,31,2TM,NL,0.4,35,82,68,6,14,5,0,1,6,0,0,1,7,.206,.217,.324,.541,38,.234,10,22,0,0,13,0,0,1/H,,hernali01
450,Orlando Hernández,40,2TM,NL,0.2,27,54,46,4,8,1,1,0,2,1,0,1,10,.174,.191,.239,.431,10,.215,-10,11,0,0,7,0,0,1,,hernaor01
451,Ramón Hernández,30,BAL,AL,4.2,144,560,501,66,138,29,2,23,91,1,0,43,79,.275,.343,.479,.822,111,.366,115,240,13,11,0,5,2,*2/HD3,,hernara02
452,Roberto Hernández,41,2TM,NL,0.0,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hernaro01
453,Roberto Hernández,25,CLE,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,carmofa01
454,Aaron Hill,24,TOR,AL,3.9,155,606,546,70,159,28,3,6,50,5,2,42,66,.291,.349,.386,.735,91,.336,93,211,15,9,4,5,5,*46/D,,hillaa01
455,Rich Hill*,26,CHC,NL,-0.2,16,34,30,0,3,1,0,0,0,0,0,1,11,.100,.129,.133,.262,-33,.118,-80,4,0,0,3,0,0,1,,hillri01
456,Shawn Hill,25,WSN,NL,0.0,4,8,6,1,1,0,0,0,0,0,0,0,4,.167,.167,.167,.333,-11,.151,-75,1,0,0,2,0,0,/1,,hillsh01
457,Shea Hillenbrand,30,2TM,2LG,0.1,141,566,530,73,147,27,1,21,68,1,2,21,80,.277,.313,.451,.764,94,.336,94,239,22,9,0,6,2,3D5/H,,hillesh02
