--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player▲,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player▲-additional
302,Osvaldo Fernández,34,CIN,NL,-0.2,18,23,19,1,1,0,0,0,0,0,0,1,8,.053,.100,.053,.153,-59,.080,-121,1,0,0,3,0,0,1,,fernaos01
303,Tony Fernández#,39,2TM,2LG,-0.3,76,134,123,11,36,4,0,2,15,1,3,8,17,.293,.338,.374,.712,87,.306,82,46,3,1,1,1,0,H5D,,fernato01
304,Mike Fetters,36,2TM,NL,0.0,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,fettemi01
305,Robert Fick*,27,DET,AL,2.4,124,448,401,62,109,21,2,19,61,0,3,39,62,.272,.339,.476,.816,119,.353,119,191,10,4,0,4,3,23H/9D,,fickro01
306,Luis Figueroa#,27,PIT,NL,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-146,0,0,0,0,0,0,/4H,,figuelu01
307,Nelson Figueroa#,27,PHI,NL,0.2,18,26,24,4,6,1,0,0,1,0,0,1,11,.250,.280,.292,.572,51,.256,38,7,0,0,1,0,0,1,,figuene01
308,Jeremy Fikac,26,SDP,NL,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,fikacje01
309,Bob File,24,TOR,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,filebo01
310,Steve Finley*,36,ARI,NL,0.9,140,548,495,66,136,27,4,14,73,11,7,47,67,.275,.337,.430,.767,91,.328,81,213,8,1,2,3,9,*8H/1,,finlest01
311,John Flaherty,33,TBD,AL,-0.9,78,265,248,20,59,17,1,4,29,1,0,10,33,.238,.269,.363,.632,67,.277,57,90,9,1,5,1,1,2,,flahejo01
312,Darrin Fletcher*,34,TOR,AL,0.0,134,453,416,36,94,20,0,11,56,0,1,24,43,.226,.274,.353,.628,63,.278,54,147,18,6,1,6,4,*2H/D,,fletcda01
313,Bryce Florie,31,BOS,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,floribr01
314,Cliff Floyd*,28,FLA,NL,6.6,149,629,555,123,176,44,4,31,103,18,3,59,101,.317,.390,.578,.968,150,.414,152,321,9,10,0,5,19,*7/HD,ASMVP-22,floydcl01
315,P.J. Forbes,33,PHI,NL,0.0,3,7,7,1,2,0,0,0,1,0,0,0,2,.286,.286,.286,.571,51,.254,39,2,0,0,0,0,0,/H4,,forbep.01
316,Brook Fordyce,31,BAL,AL,-0.6,95,320,292,30,61,18,0,5,19,1,2,21,56,.209,.268,.322,.590,59,.270,57,94,7,3,3,1,1,2,,fordybr01
317,Kevin Foster,32,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,fosteke01
318,Keith Foulke,28,CHW,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,foulkke01
319,Andy Fox*,30,FLA,NL,0.1,54,98,81,8,15,0,1,3,7,1,0,15,17,.185,.327,.321,.648,72,.317,82,26,2,2,0,0,1,H6/5478,,foxan01
320,Chad Fox,30,MIL,NL,0.0,61,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,foxch02
321,John Franco*,40,NYM,NL,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,francjo01
322,Julio Franco,42,ATL,NL,0.8,25,101,90,13,27,4,0,3,11,0,0,10,20,.300,.376,.444,.821,109,.376,120,40,3,1,0,0,1,3/H,,francju01
323,Ryan Franklin,28,SEA,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,frankry01
324,Wayne Franklin*,27,HOU,NL,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,frankwa01
325,Ryan Freel,25,TOR,AL,0.0,9,24,22,1,6,1,0,0,3,2,1,1,4,.273,.333,.318,.652,72,.297,68,7,0,1,0,0,0,/4H7,,freelry01
326,Jeff Frye,34,TOR,AL,0.0,74,194,175,24,43,6,1,2,15,2,1,12,18,.246,.305,.326,.631,66,.304,72,57,2,3,4,0,0,45H/67,,fryeje01
327,Travis Fryman,32,CLE,AL,-1.1,98,370,334,34,88,15,0,3,38,1,2,30,63,.263,.327,.335,.662,76,.298,72,112,8,3,0,3,1,5/DH6,,frymatr01
328,Brian Fuentes*,25,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,fuentbr01
329,Brad Fullmer*,26,TOR,AL,1.1,146,573,522,71,143,31,2,18,83,5,2,38,88,.274,.326,.444,.771,100,.340,98,232,13,6,0,7,8,*DH/3,,fullmbr01
330,Aaron Fultz*,27,SFG,NL,0.1,62,5,5,1,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800,115,.356,115,2,0,0,0,0,0,1,,fultzaa01
331,Rafael Furcal#,23,ATL,NL,0.2,79,359,324,39,89,19,0,4,30,22,6,24,56,.275,.321,.370,.691,77,.314,71,120,5,1,4,6,1,6,,furcara02
332,Mike Fyhrie,31,CHC,NL,0.0,15,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-138,0,0,0,0,0,0,1,,fyhrimi01
333,Eric Gagné,25,LAD,NL,0.1,33,51,44,3,6,2,1,1,2,0,1,1,13,.136,.156,.295,.451,17,.178,-15,13,2,0,6,0,0,1,,gagneer01
334,Andrés Galarraga,40,2TM,2LG,0.1,121,445,399,50,102,28,1,17,69,1,3,31,117,.256,.326,.459,.784,103,.338,100,183,12,12,0,3,2,3DH,,galaran01
335,Gus Gandarillas,29,MIL,NL,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gandagu01
336,Ron Gant,36,2TM,2LG,0.4,93,292,252,46,65,13,3,10,35,5,1,35,80,.258,.345,.452,.797,95,.351,92,114,0,0,2,3,2,7HD,,gantro01
337,Rich Garcés,30,BOS,AL,-0.1,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-136,0,1,0,0,0,0,1,,garceri01
338,Freddy García,24,SEA,AL,0.0,2,9,7,0,1,0,0,0,0,0,0,0,4,.143,.143,.143,.286,-22,.128,-84,1,0,0,2,0,0,1,ASCYA-3,garcifr03
339,Jesse Garcia,27,ATL,NL,0.0,22,6,5,3,1,0,0,0,0,6,2,0,1,.200,.200,.200,.400,3,.260,-47,1,0,0,1,0,0,H/46,,garcije01
340,Karim García*,25,CLE,AL,0.1,20,50,45,8,14,3,0,5,9,0,0,3,13,.311,.360,.711,1.071,174,.436,167,32,1,1,0,1,0,9/73,,garcika01
341,Nomar Garciaparra,27,BOS,AL,0.5,21,91,83,13,24,3,0,4,8,0,1,7,9,.289,.352,.470,.822,114,.371,125,39,1,1,0,0,0,6,,garcino01
342,Mark Gardner,39,SFG,NL,-0.3,22,26,21,1,0,0,0,0,1,0,0,1,8,.000,.045,.000,.045,-86,.032,-153,0,0,0,4,0,0,1,,gardnma01
343,Jon Garland,21,CHW,AL,0.0,4,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-140,0,0,0,0,0,0,1,,garlajo01
344,Jason Giambi*,30,OAK,AL,9.2,154,671,520,109,178,47,2,38,120,2,0,129,83,.342,.477,.660,1.137,199,.473,198,343,17,13,0,9,24,*3D/H,ASMVP-2SS,giambja01
345,Jeremy Giambi*,26,OAK,AL,1.0,124,443,371,64,105,26,0,12,57,0,1,63,83,.283,.391,.450,.841,124,.374,127,167,13,4,3,2,1,D9H73,,giambje01
346,Jay Gibbons*,24,BAL,AL,0.9,73,246,225,27,53,10,0,15,36,0,1,17,39,.236,.301,.480,.781,106,.335,103,108,7,4,0,0,0,7DH/3,,gibboja01
347,Benji Gil,28,ANA,AL,1.4,104,278,260,33,77,15,4,8,39,3,4,14,57,.296,.330,.477,.807,109,.353,111,124,6,0,2,2,0,6H43D/8,,gilbe01
348,Gerónimo Gil,25,BAL,AL,0.1,17,66,58,3,17,2,0,0,6,0,0,5,7,.293,.369,.328,.697,91,.322,92,19,1,2,1,0,0,2,,gilge01
349,Brian Giles*,30,PIT,NL,5.3,160,674,576,116,178,37,7,37,95,13,6,90,67,.309,.404,.590,.994,150,.422,153,340,10,4,0,4,14,*78,ASMVP-24,gilesbr02
350,Marcus Giles,23,ATL,NL,0.6,68,273,244,36,64,10,2,9,31,2,5,28,37,.262,.338,.430,.769,95,.332,93,105,8,0,1,0,0,4/H,,gilesma01
351,Bernard Gilkey,34,ATL,NL,-0.3,69,121,106,8,29,6,0,2,14,0,1,11,31,.274,.339,.387,.726,85,.315,79,41,4,1,0,3,0,H7/9D,,gilkebe01
352,Keith Ginter,25,HOU,NL,,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,/H,,ginteke01
353,Matt Ginter,23,CHW,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gintema01
354,Charles Gipson,28,SEA,AL,0.1,94,72,64,16,14,2,2,0,5,1,1,4,20,.219,.282,.313,.594,61,.274,62,20,2,2,1,1,0,7H89D/564,,gipsoch01
355,Joe Girardi,36,CHC,NL,0.9,78,253,229,22,58,10,1,3,25,0,1,21,50,.253,.315,.345,.660,75,.300,75,79,2,0,2,1,4,2H,,girarjo01
356,Doug Glanville,30,PHI,NL,2.1,153,674,634,74,166,24,3,14,55,28,6,19,91,.262,.285,.375,.660,71,.306,71,238,7,4,10,7,1,*8/H,,glanvdo01
357,Troy Glaus,24,ANA,AL,5.2,161,708,588,100,147,38,2,41,108,10,3,107,158,.250,.367,.531,.898,133,.386,131,312,16,6,0,7,7,*5/6DH,ASSS,glaustr01
358,Tom Glavine*,35,ATL,NL,0.0,32,78,57,4,8,2,0,0,2,0,0,4,21,.140,.197,.175,.372,-3,.175,-58,10,0,0,17,0,0,1,,glavito02
359,Gary Glover,24,CHW,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,glovega01
360,Wayne Gomes,28,2TM,NL,0.1,54,2,1,0,1,0,0,0,1,0,0,1,0,1.000,1.000,1.000,2.000,428,.798,425,1,0,0,0,0,0,1,,gomeswa01
361,Chris Gomez,30,2TM,2LG,0.3,98,331,301,37,78,19,0,8,43,4,0,17,38,.259,.298,.402,.700,86,.317,86,121,9,2,6,5,0,6/4H,,gomezch02
362,Alex Gonzalez,28,TOR,AL,2.0,154,703,636,79,161,25,5,17,76,18,11,43,149,.253,.303,.388,.692,80,.306,75,247,16,7,7,10,0,*6,,gonzaal01
363,Álex González,24,FLA,NL,-0.1,145,561,515,57,129,36,1,9,48,2,2,30,107,.250,.303,.377,.680,78,.295,69,194,13,10,3,3,6,*6/H,,gonzaal02
364,Dicky González,22,NYM,NL,-0.1,15,22,20,1,2,0,0,0,0,0,0,1,4,.100,.143,.100,.243,-34,.118,-63,2,0,0,1,0,0,1,,gonzadi01
365,Juan González,31,CLE,AL,4.4,140,595,532,97,173,34,1,35,140,1,0,41,94,.325,.370,.590,.960,148,.407,147,314,18,6,0,16,5,*9D,ASMVP-5SS,gonzaju03
366,Luis Gonzalez*,33,ARI,NL,7.9,162,728,609,128,198,36,7,57,142,1,1,100,83,.325,.429,.688,1.117,174,.459,177,419,14,14,0,5,24,*7/H,ASMVP-3SS,gonzalu01
367,Raúl González,27,CIN,NL,0.0,11,15,14,0,3,0,0,0,0,0,0,1,3,.214,.267,.214,.481,25,.285,53,3,0,0,0,0,0,/H7,,gonzara01
368,Wiki González,27,SDP,NL,1.0,64,176,160,16,44,6,0,8,27,2,0,11,28,.275,.335,.463,.798,112,.356,116,74,3,4,0,1,1,2H/D,,gonzawi01
369,Tom Goodwin*,32,LAD,NL,-0.5,105,312,286,51,66,8,5,4,22,22,8,23,58,.231,.286,.336,.622,66,.282,61,96,3,0,1,2,0,8H/7,,goodwto01
370,Tom Gordon,33,CHC,NL,0.0,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gordoto01
371,Mark Grace*,37,ARI,NL,2.4,145,553,476,66,142,31,2,15,78,1,0,67,36,.298,.386,.466,.852,113,.375,114,222,7,4,1,5,6,*3H,,gracema01
372,Tony Graffanino,29,CHW,AL,1.3,74,169,145,23,44,9,0,2,15,4,1,16,29,.303,.370,.407,.777,102,.357,106,59,4,1,4,3,0,5H4/67D3,,graffto01
373,Danny Graves,27,CIN,NL,0.1,63,4,4,1,1,0,0,1,2,0,0,0,2,.250,.250,1.000,1.250,195,.495,202,4,0,0,0,0,0,1,,graveda01
374,Craig Grebeck,36,BOS,AL,-0.8,23,43,41,1,2,1,0,0,2,0,0,2,9,.049,.093,.073,.166,-55,.083,-82,3,0,0,0,0,0,6,,grebecr01
375,Shawn Green*,28,LAD,NL,7.0,161,701,619,121,184,31,4,49,125,20,4,72,107,.297,.372,.598,.970,154,.420,160,370,10,5,0,5,10,*9/83H,MVP-6,greensh01
376,Todd Greene,30,NYY,AL,-0.9,35,100,96,9,20,4,0,1,11,0,0,3,21,.208,.240,.281,.521,37,.250,35,27,3,1,0,0,0,2/DH,,greento02
377,Rusty Greer*,32,TEX,AL,0.3,62,279,245,38,67,23,0,7,29,1,2,27,32,.273,.342,.453,.795,104,.345,101,111,5,1,1,5,1,7/HD,,greerru01
378,Ben Grieve*,25,TBD,AL,1.4,154,639,542,72,143,30,2,11,72,7,1,87,159,.264,.372,.387,.760,104,.347,106,210,13,8,0,2,2,*97D/H,,grievbe01
379,Ken Griffey Jr.*,31,CIN,NL,1.9,111,417,364,57,104,20,2,22,65,2,0,44,72,.286,.365,.533,.898,124,.394,130,194,8,4,1,4,6,8H/D,,griffke02
380,Jason Grilli,24,FLA,NL,0.2,6,9,7,1,2,0,0,1,2,0,0,0,2,.286,.286,.714,1.000,151,.410,165,5,0,0,2,0,0,/1,,grillja01
381,Jason Grimsley,33,KCR,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,grimsja01
382,Marquis Grissom,34,LAD,NL,-1.1,135,468,448,56,99,17,1,21,60,7,5,16,107,.221,.250,.404,.654,71,.283,66,181,12,2,0,2,0,*87H/9D,,grissma02
383,Buddy Groom*,35,BAL,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,groombu01
384,Mark Grudzielanek,31,LAD,NL,1.5,133,586,539,83,146,21,3,13,55,4,4,28,83,.271,.317,.393,.711,89,.322,94,212,9,11,3,5,0,*4,,grudzma01
385,Eddie Guardado,30,MIN,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,guarded01
386,Vladimir Guerrero,26,MON,NL,4.9,159,671,599,107,184,45,4,34,108,37,16,60,88,.307,.377,.566,.943,139,.401,140,339,24,9,0,3,24,*9,ASMVP-24,guerrvl01
387,Wilton Guerrero#,26,CIN,NL,-0.1,60,147,142,16,48,5,1,1,8,5,2,3,17,.338,.352,.408,.760,92,.341,92,58,1,0,2,0,0,H64/75D,,guerrwi01
388,Carlos Guillén#,25,SEA,AL,3.3,140,523,456,72,118,21,4,5,53,4,1,53,89,.259,.333,.355,.689,87,.320,91,162,9,1,7,6,0,*6/HD,,guillca01
389,José Guillén,25,TBD,AL,0.7,41,145,135,14,37,5,0,3,11,2,3,6,26,.274,.317,.378,.695,85,.313,89,51,2,3,0,1,2,9/HD,,guilljo01
390,Mike Gulan,30,FLA,NL,-0.1,6,8,6,1,0,0,0,0,0,0,0,2,2,.000,.250,.000,.250,-25,.177,-15,0,0,0,0,0,0,/H5,,gulanmi01
391,Mark Guthrie,35,OAK,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,guthrma01
392,Ricky Gutiérrez,31,CHC,NL,2.3,147,606,528,76,153,23,3,10,66,4,3,40,56,.290,.345,.402,.746,97,.342,104,212,13,10,17,11,0,*6/H,,gutieri01
393,Cristian Guzmán#,23,MIN,AL,4.8,118,527,493,80,149,28,14,10,51,25,8,21,78,.302,.337,.477,.814,111,.362,112,235,6,5,8,0,0,*6/H,ASMVP-16,guzmacr01
394,Edwards Guzmán*,24,SFG,NL,-0.4,61,121,115,8,28,6,0,3,7,0,0,5,16,.243,.273,.374,.647,70,.272,55,43,2,0,0,1,2,2H/3547,,guzmaed01
395,Geraldo Guzmán,28,ARI,NL,0.0,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-150,0,0,0,0,0,0,/1,,guzmage01
396,Tony Gwynn*,41,SDP,NL,0.6,71,112,102,5,33,9,1,1,17,1,0,10,9,.324,.384,.461,.845,127,.385,137,47,1,0,0,0,1,H9/D,,gwynnto01
397,Luther Hackman,26,STL,NL,0.0,34,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-633,0,0,0,2,0,0,1,,hackmlu01
398,Jerry Hairston,25,BAL,AL,0.8,159,602,532,63,124,25,5,8,47,29,11,44,73,.233,.305,.344,.649,75,.305,79,183,12,13,9,4,0,*4/H,,hairsje02
399,John Halama*,29,SEA,AL,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-375,0,0,0,1,0,0,1,,halamjo01
400,Toby Hall,25,TBD,AL,1.0,49,196,188,28,56,16,0,4,30,2,2,4,16,.298,.321,.447,.768,103,.333,100,84,5,3,0,1,0,2/H,,hallto02
401,Roy Halladay,24,TOR,AL,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-392,0,0,0,1,0,0,1,,hallaro01
402,Shane Halter,31,DET,AL,3.3,136,507,450,53,128,32,7,12,65,3,3,37,100,.284,.344,.467,.811,118,.355,119,210,14,7,7,6,2,56/3DH,,haltesh01
403,Darryl Hamilton*,36,NYM,NL,-0.4,52,151,126,15,27,7,1,1,5,3,1,19,20,.214,.322,.310,.632,69,.282,59,39,2,2,2,2,3,7H8/9,,hamilda02
404,Joey Hamilton,30,2TM,2LG,0.0,5,8,8,0,1,1,0,0,1,0,0,0,5,.125,.125,.250,.375,-7,.155,-35,2,0,0,0,0,0,1,,hamiljo02
405,Jeffrey Hammonds,30,MIL,NL,0.7,49,194,174,20,43,11,1,6,21,5,3,14,42,.247,.314,.425,.740,92,.326,91,74,2,4,0,2,1,8/H,,hammoje01
406,Mike Hampton,28,COL,NL,1.0,42,86,79,20,23,2,0,7,16,0,1,2,21,.291,.309,.582,.891,105,.378,111,46,1,0,5,0,0,1H,ASSS,hamptmi01
407,Dave Hansen*,32,LAD,NL,0.3,92,175,140,13,33,10,0,2,20,0,1,32,29,.236,.371,.350,.721,96,.326,98,49,3,0,0,3,5,H35/D,,hanseda01
408,Pete Harnisch#,34,CIN,NL,0.1,8,12,11,2,3,1,0,0,0,0,0,0,5,.273,.273,.364,.636,60,.275,41,4,0,0,1,0,0,/1H,,harnipe01
409,Lenny Harris*,36,NYM,NL,-0.9,110,143,135,12,30,5,1,0,9,3,2,8,9,.222,.266,.274,.540,44,.241,33,37,3,0,0,0,0,H5/379D4,,harrile01
410,Willie Harris*,23,BAL,AL,-0.4,9,25,24,3,3,1,0,0,0,0,0,0,7,.125,.125,.167,.292,-22,.164,-24,4,0,0,1,0,0,/8H,,harriwi02
411,Ken Harvey,23,KCR,AL,-0.2,4,12,12,1,3,1,0,0,2,0,1,0,4,.250,.250,.333,.583,49,.285,86,4,1,0,0,0,0,/3D,,harveke01
412,Shigetoshi Hasegawa,32,ANA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hasegsh01
413,Bill Haselman,35,TEX,AL,0.4,47,140,130,12,37,6,0,3,25,0,1,8,27,.285,.331,.400,.731,89,.319,83,52,5,1,1,0,0,2/H,,haselbi01
414,Scott Hatteberg*,31,BOS,AL,-1.2,94,316,278,34,68,19,0,3,25,1,1,33,26,.245,.332,.345,.678,79,.315,82,96,7,4,0,1,0,2H/D,,hattesc01
415,LaTroy Hawkins,28,MIN,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hawkila01
416,Charlie Hayes,36,HOU,NL,-0.3,31,58,50,4,10,2,0,0,4,0,0,7,16,.200,.293,.240,.533,38,.243,21,12,1,0,0,1,1,H5/3D,,hayesch01
417,Jimmy Haynes,28,MIL,NL,0.2,31,59,52,5,8,2,0,0,0,0,0,2,16,.154,.185,.192,.377,-1,.205,-5,10,0,0,5,0,0,1/H,,hayneji01
418,Rick Helling,30,TEX,AL,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-143,0,0,0,0,0,0,1,,helliri01
419,Wes Helms,25,ATL,NL,-0.5,100,239,216,28,48,10,3,10,36,1,1,21,56,.222,.293,.435,.728,83,.308,72,94,3,1,0,1,2,3H5/7,,helmswe01
420,Todd Helton*,27,COL,NL,7.8,159,697,587,132,197,54,2,49,146,7,5,98,104,.336,.432,.685,1.116,160,.467,172,402,14,5,1,5,15,*3/H,ASMVP-9GGSS,heltoto01
421,Rickey Henderson,42,SDP,NL,0.5,123,465,379,70,86,17,3,8,42,25,7,81,84,.227,.366,.351,.717,95,.345,107,133,8,3,0,2,0,7H/D,,henderi01
422,Doug Henry,37,KCR,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,henrydo01
423,Félix Heredia*,26,CHC,NL,0.0,46,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,,heredfe01
424,Gil Heredia,35,OAK,AL,0.0,1,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,79,.298,73,1,0,0,0,0,0,1,,heredgi01
425,Matt Herges*,31,LAD,NL,0.2,71,10,9,0,4,0,0,0,1,0,0,0,3,.444,.444,.444,.889,140,.395,150,4,0,0,1,0,0,1,,hergema01
426,Chad Hermansen,23,PIT,NL,-0.8,22,56,55,5,9,1,0,2,5,0,1,1,18,.164,.179,.291,.469,17,.192,-5,16,0,0,0,0,0,9/8H,,hermach01
427,Dustin Hermanson,28,STL,NL,-0.5,33,69,62,2,5,1,0,0,3,0,0,2,30,.081,.109,.097,.206,-46,.097,-89,6,1,0,5,0,0,1/H,,hermadu01
428,Álex Hernández*,24,PIT,NL,-0.3,7,11,11,0,1,0,0,0,0,0,0,0,2,.091,.091,.091,.182,-53,.081,-90,1,1,0,0,0,0,/9H3,,hernaal01
429,Carlos Hernández*,21,HOU,NL,0.1,3,6,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,2,.359,105,1,0,0,1,0,0,/1,,hernaca03
430,José Hernández,31,MIL,NL,1.9,152,592,542,67,135,26,2,25,78,5,4,39,185,.249,.300,.443,.743,91,.319,86,240,9,2,5,4,8,*6/78H,,hernajo01
431,Liván Hernández,26,SFG,NL,1.0,33,85,81,7,24,4,0,1,8,0,0,0,4,.296,.296,.383,.679,80,.317,87,31,4,0,4,0,0,1/H,,hernali01
432,Ramón Hernández,25,OAK,AL,2.3,136,509,453,55,115,25,0,15,60,1,1,37,68,.254,.316,.408,.724,91,.323,90,185,10,6,9,4,3,*2/H3,,hernara02
433,Roberto Hernández,36,KCR,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hernaro01
434,Junior Herndon,22,SDP,NL,-0.2,12,13,12,0,0,0,0,0,0,0,0,0,11,.000,.000,.000,.000,-100,.000,-154,0,0,0,1,0,0,1,,herndju01
435,Phil Hiatt,32,LAD,NL,-0.1,30,53,50,6,12,3,0,2,6,0,0,3,19,.240,.283,.420,.703,85,.312,85,21,0,0,0,0,1,5H/3,,hiattph01
436,Richard Hidalgo,26,HOU,NL,1.9,146,593,512,70,141,29,3,19,80,3,5,54,107,.275,.356,.455,.811,103,.354,103,233,15,16,0,11,3,*897/H,,hidalri01
437,Bobby Higginson*,30,DET,AL,3.4,147,634,541,84,150,28,6,17,71,20,12,80,65,.277,.367,.445,.813,120,.357,121,241,8,2,1,9,3,*7/D,,higgibo02
438,Glenallen Hill,36,ANA,AL,-1.1,16,66,66,4,9,0,0,1,2,0,0,0,20,.136,.136,.182,.318,-17,.152,-34,12,3,0,0,0,0,D,,hillgl01
439,Shea Hillenbrand,25,BOS,AL,0.4,139,493,468,52,123,20,2,12,49,3,4,13,61,.263,.291,.391,.682,77,.309,79,183,12,7,1,4,3,*5/H3D,,hillesh02
440,A.J. Hinch,27,KCR,AL,-0.7,45,134,121,10,19,3,0,6,15,1,1,8,26,.157,.226,.331,.556,41,.238,22,40,5,3,1,1,1,2/DH,,hincha.01
441,Brett Hinchliffe,26,NYM,NL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/1,,hinchbr01
442,Sterling Hitchcock*,30,SDP,NL,-0.1,3,8,8,1,1,0,0,0,1,0,0,0,6,.125,.125,.125,.250,-32,.111,-55,1,0,0,0,0,0,/1,,hitchst01
443,Denny Hocking#,31,MIN,AL,0.2,112,363,327,34,82,16,2,3,25,6,1,29,67,.251,.315,.339,.654,73,.305,72,111,7,2,4,1,1,6H43D/5789,,hockide01
444,Trevor Hoffman,33,SDP,NL,0.0,60,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,,hoffmtr01
445,Todd Hollandsworth*,28,COL,NL,1.4,33,125,117,21,43,15,1,6,19,5,0,8,20,.368,.408,.667,1.075,150,.457,156,78,1,0,0,0,2,78/9H,,hollato01
446,Dave Hollins#,35,CLE,AL,0.0,2,7,5,0,1,0,0,0,0,0,0,1,2,.200,.333,.200,.533,46,.268,41,1,0,0,1,0,0,/D,,hollida01
447,Chris Holt,29,DET,AL,0.1,2,4,4,0,1,1,0,0,0,0,0,0,3,.250,.250,.500,.750,97,.310,86,2,0,0,0,0,0,1,,holtch01
448,Mike Holtz*,28,ANA,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,holtzmi01
449,Paul Hoover,25,TBD,AL,0.0,3,4,4,1,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,35,.223,20,1,0,0,0,0,0,/2H,,hoovepa01
450,Tyler Houston*,30,MIL,NL,1.2,75,256,235,36,68,7,0,12,38,0,0,18,62,.289,.343,.472,.815,111,.355,110,111,3,1,2,0,1,5H/3,,houstty01
451,Bob Howry*,27,CHW,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,howrybo01
452,Mike Hubbard,30,TEX,AL,0.0,5,11,11,1,3,1,0,1,1,0,0,0,4,.273,.273,.636,.909,126,.373,119,7,0,0,0,0,0,/2,,hubbami01
453,Trent Hubbard,37,KCR,AL,-0.1,5,12,12,2,3,0,1,0,0,0,0,0,2,.250,.250,.417,.667,68,.278,50,5,0,0,0,0,0,/8H9,,hubbatr01
